lat,lon,height,height-off-ground,radius-in-mm,num-observations,confidence,side,in-calibration-sample
43.2662457543933, -77.20526390288808, 60.67475840100294, 1.1734644783626678, 0.01251969654071056, 4, 0.6968970989169269, E, True
43.26624564846858, -77.20526650991478, 60.7739614587772, 1.2632774209445259, 0.01437507958166062, 2, 0.7193081980128736, E, True
43.26624465446894, -77.20526391712826, 61.05537075923525, 1.5771871388336294, 0.01418762024791713, 2, 0.7186439765911458, E, True
43.26624728334943, -77.20527421226075, 59.82217505039319, 0.17177356624267048, 0.01022740554436388, 3, 0.2782980949851134, E, True
43.26624693411959, -77.20527203085784, 61.43691037733018, 1.8657286085963634, 0.01984058874976141, 2, 0.8066679164306771, E, True
43.26624654039599, -77.20527607936303, 60.49848982444852, 0.9028255956241296, 0.01471333572130605, 3, 0.4356600992478944, E, True
43.26624531840424, -77.20527930219373, 60.90184792160181, 1.275088371953096, 0.036997041932522, 10, 0.6902925444230643, E, True
43.26624568179136, -77.20528099555233, 60.38840250062767, 0.7024824663361287, 0.03880658558845238, 9, 0.7247489633356305, E, True
43.26624478033521, -77.2052820095571, 60.37493124217751, 0.7719659297181423, 0.03640358999236508, 8, 0.7906745824384797, E, True
43.26624602934193, -77.20528477803295, 60.20135891640894, 0.4949181142757695, 0.0356492970915845, 7, 0.7622445897533092, E, True
43.26624635679907, -77.20528445563173, 60.24396478505773, 0.5375239829245544, 0.03562459310424437, 7, 0.7911345820427192, E, True
43.2662465274501, -77.20528429400235, 60.16029966874368, 0.4538588666105099, 0.03605633061080864, 6, 0.8440098463198278, E, True
43.26624376611162, -77.20528014446381, 60.69887712326009, 1.0721175736113793, 0.04292970903548074, 9, 0.8101612665535616, E, True
43.26624365947684, -77.2052809697946, 59.56383008694983, -0.06292946269888233, 0.03564508366237017, 9, 0.7859687470766112, E, True
43.26624345811959, -77.20528042705625, 61.1537211035183, 1.5333363362310664, 0.03429871912344077, 8, 0.7567225663885151, E, True
43.26624455583989, -77.20528312772318, 60.41227328426239, 0.8093079718030225, 0.03154577506016054, 7, 0.7419668243205366, E, True
43.26624319920575, -77.2052786006678, 60.8136605993357, 1.198301828768706, 0.02361248583348194, 4, 0.7812395940576043, E, True
43.2662429949372, -77.20528058137482, 60.60218768708692, 0.9818029197996836, 0.03514497653170914, 2, 0.7925222535569666, E, True
43.26624297388295, -77.20527945841782, 60.77894272604525, 1.158557958758017, 0.02402511969823331, 2, 0.807874368810227, E, True
43.26624265620374, -77.20527843184901, 60.77256900791435, 1.157210237347357, 0.0272735839839673, 3, 0.8589865546617733, E, True
43.26624240854697, -77.205281518083, 61.94146351449584, 2.3176405492847323, 0.03869030628248386, 8, 0.8553050377443915, E, True
43.2662417906084, -77.20528320267427, 61.67830684791574, 2.0544838827046377, 0.03685576293007462, 7, 0.8715458752428501, E, True
43.26624186170915, -77.20528383316396, 61.64451840215116, 1.9754906855531047, 0.03783816063753188, 7, 0.9181108670676733, E, True
43.26624269668903, -77.2052838949871, 61.45701365372327, 1.787985937125221, 0.03135377351891098, 7, 0.8434988481761773, E, True
43.26624116787673, -77.20528268832666, 61.07711077916772, 1.444101010403159, 0.02278063056512679, 7, 0.6032589465035323, E, True
43.2662419435466, -77.20528265354251, 61.50578610639895, 1.8819631411878461, 0.03976239182528153, 7, 0.8674207955644683, E, True
43.26624259757141, -77.20528386734809, 60.82982105593538, 1.1607933393373315, 0.03656244990014407, 7, 0.847450279540107, E, True
43.26624199187975, -77.20528109152593, 61.6164765993089, 1.9960918320216692, 0.02084087485881128, 7, 0.445284829357997, E, True
43.26624237823282, -77.20528409873586, 61.37315007298036, 1.7041223563823067, 0.02481332528988062, 7, 0.7206234666049354, E, True
43.26624116962814, -77.20528029943668, 59.54234384984684, -0.11271622847362295, 0.02254653975929523, 7, 0.7714407472917073, E, True
43.26624248699091, -77.20528270386092, 61.37920094085788, 1.7553779756467733, 0.03451277235587804, 5, 0.8346852428599917, E, True
43.26624190706294, -77.20528333418406, 61.17944618918295, 1.5556232239718426, 0.0259960449946088, 3, 0.7972719951010103, E, True
43.26624281647019, -77.20528790522715, 60.41671884025955, 0.7035212031685347, 0.03871209886816781, 3, 0.8124519675388212, E, True
