lat,lon,height,height-off-ground,radius-in-mm,num-observations,confidence,side,in-calibration-sample
43.26621405820651, -77.20567567979269, 61.15678994436646, 1.026765199806917, 0.04014930766292982, 5, 0.721512157307614, W, True
43.26621684243989, -77.20567609145799, 60.11874758747117, 0.006412773611096156, 0.02845035313123723, 16, 0.7959395855611616, W, True
43.26621495008883, -77.20567646680591, 61.10922738289023, 0.9792026383306904, 0.03855818591647241, 5, 0.6790598626636144, W, True
43.26621800258479, -77.20567592660313, 61.60270149575382, 1.493991221487299, 0.04200458213290568, 15, 0.9080637784434162, W, True
43.2662192967434, -77.2056779184662, 60.73301085721653, 0.5924505960957518, 0.04146343377177195, 13, 0.7941850814843039, W, True
43.26621975655164, -77.20567820720845, 60.67036332666244, 0.5298030655416639, 0.03110925586005478, 6, 0.7265770101182318, W, True
43.26621747376048, -77.20567247095045, 61.64261166601806, 1.5325709567966541, 0.0406972165435394, 4, 0.8589055853788508, W, True
43.26621775700021, -77.20567271737826, 61.90552481121787, 1.7954841019964647, 0.03690699876218926, 17, 0.6144623429703787, W, True
43.26621768968317, -77.20567188503762, 61.94277498713106, 1.8583506741436722, 0.0442811595313701, 16, 0.8852995286865695, W, True
43.26622181291383, -77.20567628980777, 60.82180873904737, 0.7100875006085232, 0.05359249004584581, 7, 0.6981183473462631, W, True
43.26621814508168, -77.2056740175348, 62.46952181796756, 2.3594811087461522, 0.03615979659354832, 2, 0.8371484494864653, W, True
43.26622313337498, -77.20567493334488, 60.08996672083462, -0.03094448180739562, 0.02188132573630803, 5, 0.7471060049840687, W, True
43.26622150379391, -77.20567501777512, 62.51405317046613, 2.4023319320272805, 0.02742505217239779, 2, 0.7514453637376046, W, True
43.26622265314672, -77.20567407361442, 61.19291430200381, 1.0984854798021004, 0.03624251653203225, 2, 0.8665103690603377, W, True
43.26622552044824, -77.20567720983158, 60.72144669482933, 0.5727406940868178, 0.04314096438108823, 9, 0.8152406382190287, W, True
43.26622477132985, -77.20567471870442, 61.61802926351996, 1.480107086855682, 0.02452044711588653, 4, 0.4429243527294641, W, True
43.26622766290804, -77.20567714915302, 60.86386621910905, 0.6835205164680218, 0.04179785297138896, 14, 0.8843556872217692, W, True
43.26622740354157, -77.20567620524082, 61.45537032209453, 1.277900674846265, 0.03836456479117583, 12, 0.825342464260833, W, True
43.26622699427368, -77.20567825797836, 60.83014055100882, 0.6497948483677902, 0.04188156917059276, 9, 0.757109128711284, W, True
43.26622690942133, -77.20567498492552, 61.91294812707046, 1.7354784798221914, 0.04120890383323589, 8, 0.5949944816260427, W, True
43.26622689762231, -77.20567562376677, 61.00104608040472, 0.8235764331564539, 0.0220368046765509, 6, 0.8168431648132201, W, True
43.26622771554295, -77.2056779214628, 60.82425291274409, 0.6439072101030661, 0.04025237267771201, 5, 0.8612422151680625, W, True
43.26622655895625, -77.20567730278142, 60.94448128856069, 0.7641355859196608, 0.03891460137914462, 4, 0.6815808054725905, W, True
43.26622650478613, -77.20567619263983, 61.38302184024901, 1.2055521930007416, 0.03129911183429526, 3, 0.7671942517525542, W, True
43.26622819888749, -77.20567560077286, 62.04963646837522, 1.8361884398767927, 0.03922025935483642, 14, 0.8963264386507086, W, True
43.26622967599487, -77.20567627329665, 61.46850809230442, 1.2550600638059919, 0.04086533436485774, 14, 0.8938829644271759, W, True
43.26622892464443, -77.20567410807108, 61.22314980423857, 1.0091029185910116, 0.03304200997006371, 14, 0.8227012712986134, W, True
43.2662289119081, -77.20567594365397, 60.93473440490262, 0.7212863764041941, 0.0377401801512233, 14, 0.8130335079226676, W, True
43.26622933417784, -77.20567533152959, 61.50124837194692, 1.2878003434484953, 0.02118371637848533, 3, 0.6298720712585155, W, True
43.26623095473898, -77.20567807432533, 60.19567779865622, -0.0844249310423777, 0.03190036201000752, 14, 0.9055500330850216, W, True
43.26622861361912, -77.20567556618259, 61.04457562260401, 0.8311275941055811, 0.03493700092568305, 13, 0.8346506846175114, W, True
43.26622931798385, -77.20567532371476, 60.92875405660451, 0.7153060281060846, 0.02904861325298684, 12, 0.857155951819922, W, True
43.26623086903601, -77.20567935628004, 60.49675685890596, 0.21665412920736316, 0.04084828021637124, 13, 0.8943374615346712, W, True
43.26623058495101, -77.20567935080204, 60.60678557422415, 0.32668284452554985, 0.03569650412066956, 12, 0.7874560036692079, W, True
43.2662295492224, -77.20567658020204, 60.86107805355532, 0.6476300250568912, 0.02761251612862266, 12, 0.674712392226011, W, True
43.26622927921895, -77.20567513910369, 61.1188980234534, 0.9054499949549708, 0.04920524404445523, 9, 0.8051350155876357, W, True
43.26622858143801, -77.20567136043044, 60.14369300557514, -0.07009135377284537, 0.0239689087216136, 8, 0.8270052156432729, W, True
43.26622997159237, -77.20567797585008, 60.62305910106962, 0.34295637137102375, 0.03529502534265572, 4, 0.7904378457593598, W, True
43.26622974666336, -77.20567140476184, 61.41398430260307, 1.200199943255086, 0.038486385734576, 14, 0.8996966718339359, W, True
43.26622981036626, -77.2056690236347, 60.15881276585352, -0.05746356394123353, 0.02918614393616557, 7, 0.6870976191996332, W, True
43.26622823448168, -77.20567239500768, 62.32172660363192, 2.107679717984368, 0.02397894112604305, 8, 0.7771961712434169, W, True
43.2662286951561, -77.20567192575317, 61.46234286500426, 1.248558505656277, 0.03523272441014892, 13, 0.8453398132931028, W, True
43.26623218014184, -77.2056748492601, 60.1114670019423, -0.23106795674817704, 0.03423554708279786, 8, 0.852364384011828, W, True
43.26623090203713, -77.2056729850562, 60.63983321863137, 0.427000775554248, 0.03406602274555466, 8, 0.9097413235561842, W, True
43.26622940720737, -77.2056724195996, 60.89980447895898, 0.6857575933114219, 0.03327747793957394, 5, 0.6256414878048469, W, True
43.26623095736607, -77.2056727808595, 60.88137484001723, 0.6685423969401114, 0.03085155492807652, 2, 0.870955037343113, W, True
43.26623121142117, -77.2056729454299, 60.72142080134856, 0.5085883582714388, 0.0359782782893119, 2, 0.8083669508129488, W, True
43.26622984227189, -77.20566420655884, 61.42890445006807, 1.2403860969064198, 0.05141007370686821, 8, 0.20225572449759513, W, True
43.26623218390572, -77.20567394431133, 61.587601611149, 1.3747093228771377, 0.03516468975392315, 13, 0.845060866104289, W, True
43.26623138702078, -77.20567260075151, 60.79304136193738, 0.5802089188602579, 0.04261592287802867, 8, 0.8479575405040767, W, True
43.2662305339341, -77.20567077121339, 61.48132417203094, 1.315168828986728, 0.0360009958512919, 4, 0.7970872797216559, W, True
43.26253829636733, -77.20580333138352, 61.56557818937978, 0.06604212835385681, 0.03590386822771347, 18, 0.4746193821310265, W, False
43.26253987086616, -77.20579730003371, 61.30568126798582, 0.11498539145960507, 0.04278586281269963, 24, 0.4305614732662336, W, False
43.26254128239594, -77.20580157297834, 62.24080609082105, 0.7906221895528773, 0.04169112390749966, 18, 0.5400646094960231, W, False
43.26254168729857, -77.20580255033218, 62.3366384272302, 0.8947425826871864, 0.03339669049850629, 11, 0.7055996104369925, W, False
43.26253788028042, -77.20579224730933, 63.77906829326247, 2.6686439845034187, 0.03559189146302631, 12, 0.4812937921819282, W, False
43.2625396854294, -77.20579595160453, 63.93532156136833, 2.74462568484212, 0.04098178187115352, 22, 0.5950857310275515, W, False
43.26253999295765, -77.20579569233074, 62.74267749763071, 1.5519816211044954, 0.05819651439082852, 28, 0.4604383210065773, W, False
43.26254113797349, -77.20579920698145, 62.10427138951445, 0.786852093345324, 0.04506777474062665, 24, 0.4494074782992549, W, False
43.26254200217175, -77.20580212913853, 62.5622079247755, 1.1203120802324875, 0.04092257281213472, 10, 0.7224173551266212, W, False
43.26254202479878, -77.20579930858264, 62.97422611462817, 1.6604685332847353, 0.04748575084885447, 24, 0.5855186757419036, W, False
43.26254146375891, -77.20579546533601, 63.90715904509268, 2.71646316856647, 0.03610131060384817, 25, 0.5620535521066516, W, False
43.26254317557112, -77.20580136071769, 62.57956943322876, 1.1376735886857503, 0.02791811252683056, 12, 0.5465924216095381, W, False
43.26254495433384, -77.20580502383686, 63.85423408027733, 2.4009124363923604, 0.02453112997623534, 2, 0.7591838394266794, W, False
43.26254232001682, -77.20579563238518, 64.02965706233428, 2.8411146616042657, 0.03625639998455189, 23, 0.48013216070848885, W, False
43.262544161867, -77.20579382911548, 61.40224284365557, 0.2752130191090245, 0.02506652006412075, 7, 0.45953984513959767, W, False
43.26254589686634, -77.20580186245881, 63.19222096216886, 1.7667202749138085, 0.03786155023636025, 10, 0.6207891040404009, W, False
43.26254515891329, -77.20580229623177, 63.55570872199286, 2.130208034737805, 0.03771896416098524, 10, 0.6622443629642398, W, False
43.26254658343284, -77.2058005353217, 61.39212231621545, -0.033378371039603394, 0.02732973966072879, 9, 0.7287169703786563, W, False
43.26254615110288, -77.2057983852036, 61.39638002595546, 0.07413699499510784, 0.03324882287521163, 8, 0.7597764255652326, W, False
43.26254735659498, -77.2058036817783, 62.92499547838432, 1.4835950057893683, 0.04023177780004926, 7, 0.7380512142765019, W, False
43.26254702794827, -77.20580279213455, 62.86597330432805, 1.4245728317331015, 0.03763054658107289, 6, 0.759649084250231, W, False
43.26254494928791, -77.20579859277193, 63.70315899120105, 2.379828482048879, 0.03655949683546806, 5, 0.8237135891421691, W, False
43.26254593515404, -77.20579999865518, 63.72960696268019, 2.4073639317198356, 0.03164742518474638, 3, 0.8852463382166926, W, False
43.26254717525237, -77.20579351881531, 62.17264874417682, 0.9562043430319065, 0.0414845856489447, 4, 0.6464357756791549, W, False
43.2625512697922, -77.2058019613648, 61.40982089599284, 0.03692614824787199, 0.01841670716170353, 2, 0.6137493261549223, W, False
43.26255263551042, -77.20580257915303, 61.60908983076175, 0.28823636350831094, 0.02908611661148832, 12, 0.2073276665890485, W, False
43.26255421859687, -77.20579016517534, 61.07846519894839, 0.03097721011263843, 0.02638779266457441, 14, 0.7527409109315513, W, False
43.26256049374788, -77.2057931744569, 62.64925537284938, 1.417167064541644, 0.03122484115735833, 3, 0.8197507998161195, W, False
43.26257397287042, -77.20580101162732, 62.50597543381062, 1.2433594344681254, 0.03613026207087122, 6, 0.7328828942327615, W, False
43.26257530877301, -77.20579673217713, 62.99669022538967, 1.710224907265129, 0.03417887585075233, 4, 0.414175461116411, W, False
43.26258517482506, -77.20580018702378, 62.51566460198357, 1.2351480922079006, 0.04142625838919813, 3, 0.6475757910889515, W, False
43.26259320793044, -77.20581508213237, 62.53694519114856, 1.2536423570041677, 0.0129870294609016, 2, 0.651464294367779, W, False
43.26258501698864, -77.20580073368477, 62.36857472746462, 1.0990688976100245, 0.03660580127682244, 2, 0.7667500575078888, W, False
43.26259185527876, -77.20580271778293, 62.35463806204871, 1.1170083743158727, 0.02830531698590466, 2, 0.6575261046979931, W, False
43.26259647141904, -77.20580364910809, 61.35027800254196, 0.18204023721871465, 0.03246191093127221, 2, 0.7464414422456919, W, False
43.26259608876828, -77.20580379997007, 61.2861171135087, 0.11787934818545409, 0.01878337057514802, 2, 0.680116242741138, W, False
43.26259548342765, -77.2057987886776, 61.9796923949539, 0.8137577484034182, 0.03646527057983853, 6, 0.7383929924200535, W, False
43.26259354078591, -77.2057932012621, 64.60957495165971, 3.346926627052653, 0.03001611363605499, 6, 0.8035443660976526, W, False
43.26259556488233, -77.20578395346162, 62.0707509283512, 0.9558349258210299, 0.02639453944902809, 3, 0.3258585445672549, W, False
43.26260559171931, -77.20579730130265, 62.34006725882222, 1.1188027284750817, 0.02926640660798699, 8, 0.8093653436639802, W, False
43.26260575562897, -77.20579576830599, 62.85170887841079, 1.630444348063648, 0.0279482323759687, 6, 0.6357333999720949, W, False
